scene_id,object_count,front_object_count,vulnerable_count,vehicle_count,close_object_count,occluded_count,truncated_count,min_distance_m,mean_distance_m,min_lateral_abs_m,max_bbox_area_norm,mean_occlusion,mean_truncation,camera_quality_proxy,lidar_geometry_quality_proxy,uncertainty_proxy,risk_prior,max_abs_alpha,critical_scene,split
002240,3,0,0,3,0,0,0,15.478,27.122,8.26,0.052709,0.111,0.0,0.883,0.835,0.139,0.477,2.62,0,validation
002241,6,1,0,6,0,0,1,4.38,42.136,0.31,0.062195,0.056,0.167,0.233,0.893,0.47,0.631,2.5,0,validation
002242,1,1,0,1,1,0,0,24.091,24.091,3.47,0.007704,0.0,0.0,1.0,0.872,0.057,0.421,1.72,0,train
002243,4,1,2,2,1,1,2,5.393,14.061,3.42,0.078831,0.25,0.412,0.136,0.721,0.6,0.745,2.81,1,train
002244,1,0,0,1,0,0,0,55.026,55.026,3.87,0.00128,0.0,0.0,1.0,0.709,0.131,0.28,1.62,0,test
002245,5,3,3,2,0,2,0,42.03,54.955,0.68,0.005176,0.333,0.0,0.767,0.611,0.303,0.55,3.12,0,train
002246,4,1,0,3,0,3,0,20.573,35.496,0.29,0.017901,0.833,0.0,0.65,0.641,0.354,0.634,1.66,0,train
002247,1,1,1,0,1,0,0,9.302,9.302,1.62,0.01946,0.0,0.0,1.0,0.951,0.022,0.744,1.97,1,train
002248,4,1,0,4,0,0,0,27.896,39.845,0.81,0.012233,0.0,0.0,1.0,0.852,0.066,0.482,2.01,0,train
002249,1,1,1,0,1,0,0,8.308,8.308,3.07,0.027035,0.0,0.0,1.0,0.956,0.02,0.684,2.81,1,train
002250,4,2,0,4,1,1,0,12.26,23.297,1.57,0.044251,0.167,0.0,0.767,0.768,0.233,0.527,1.83,0,train
002251,1,0,0,1,0,0,0,13.447,13.447,5.72,0.065004,0.333,0.0,0.883,0.845,0.134,0.517,2.05,0,train
002252,1,1,0,1,0,0,0,40.917,40.917,1.75,0.001731,0.0,0.0,1.0,0.783,0.097,0.387,1.58,0,train
002253,8,1,0,8,0,2,1,19.042,48.425,2.3,0.030587,0.375,0.045,0.533,0.733,0.377,0.509,2.47,0,validation
002254,13,8,1,12,5,4,2,4.504,28.929,0.23,0.142888,0.308,0.133,0.175,0.809,0.539,0.658,2.88,1,train
002255,4,0,0,4,0,0,0,16.91,29.185,7.47,0.037559,0.0,0.015,0.961,0.91,0.062,0.472,1.73,0,validation
002256,5,3,0,5,1,0,1,7.135,29.822,2.31,0.184723,0.2,0.112,0.519,0.879,0.319,0.584,2.03,1,validation
002257,16,3,1,15,1,11,1,8.514,23.264,2.56,0.10037,0.5,0.063,0.156,0.705,0.597,0.613,2.98,1,train
002258,4,3,0,4,0,1,0,26.854,37.176,0.27,0.005488,0.25,0.0,0.767,0.691,0.267,0.539,1.88,0,validation
002259,3,1,0,3,1,1,0,10.301,16.602,1.1,0.076428,0.222,0.0,0.767,0.779,0.228,0.532,2.1,0,validation
002260,7,1,0,5,1,0,1,6.286,33.637,2.35,0.246626,0.19,0.143,0.233,0.883,0.474,0.538,1.54,0,test
002261,1,1,0,1,1,0,0,23.792,23.792,0.31,0.006211,0.0,0.0,1.0,0.874,0.057,0.567,1.58,0,train
002262,9,1,0,9,0,1,1,9.522,25.505,1.22,0.127203,0.259,0.127,0.169,0.783,0.555,0.601,1.57,0,train
002263,9,2,0,9,1,1,1,3.922,24.377,1.84,0.1515,0.222,0.111,0.0,0.729,0.672,0.634,2.65,0,test
002264,3,0,1,2,0,1,0,18.413,32.892,6.54,0.009138,0.222,0.0,0.767,0.736,0.247,0.597,1.94,0,train
002265,3,2,0,2,1,0,1,6.955,30.379,0.76,0.144388,0.0,0.18,0.649,0.963,0.21,0.589,1.97,1,train
002266,7,5,4,3,4,1,0,12.515,23.059,0.48,0.039671,0.238,0.0,0.767,0.767,0.233,0.678,2.95,1,train
002267,1,1,1,0,1,0,0,8.795,8.795,2.54,0.019322,0.0,0.0,1.0,0.953,0.021,0.705,0.31,1,validation
002268,7,0,0,7,0,1,0,18.708,39.934,7.04,0.029135,0.19,0.0,0.767,0.734,0.248,0.455,2.09,0,train
002269,3,0,1,2,0,1,0,10.361,26.171,3.66,0.082663,0.222,0.0,0.767,0.778,0.228,0.539,1.95,0,test
002270,6,3,0,6,3,3,0,10.93,24.557,3.3,0.044067,0.389,0.0,0.767,0.775,0.229,0.516,2.01,1,train
002271,1,0,1,0,0,0,0,8.207,8.207,3.57,0.032935,0.0,0.0,1.0,0.957,0.02,0.665,0.43,0,validation
002272,7,7,0,7,3,2,1,4.519,24.56,2.99,0.118021,0.19,0.156,0.149,0.809,0.554,0.643,2.31,1,train
002273,1,0,0,1,0,0,0,30.414,30.414,8.61,0.009538,0.333,0.0,0.883,0.756,0.174,0.404,0.35,0,validation
002274,5,4,0,5,3,1,0,8.451,20.907,0.7,0.100836,0.2,0.0,0.767,0.789,0.223,0.563,1.87,1,train
002275,10,6,1,9,3,2,1,5.74,27.492,2.39,0.139404,0.367,0.077,0.266,0.803,0.492,0.651,2.06,1,test
002276,3,0,0,3,0,0,0,20.335,25.485,4.51,0.035893,0.222,0.0,0.883,0.809,0.15,0.471,2.87,0,train
002277,4,4,0,4,3,0,0,8.837,20.161,2.95,0.107196,0.167,0.0,0.883,0.87,0.123,0.546,1.84,1,train
002278,2,1,0,2,0,0,0,54.772,58.53,3.31,0.003715,0.0,0.0,1.0,0.71,0.13,0.289,1.81,0,validation
002279,3,0,3,0,0,2,0,15.496,29.576,3.96,0.007837,0.667,0.0,0.65,0.668,0.342,0.617,1.92,0,validation
002280,3,1,0,3,0,0,0,43.032,62.078,0.64,0.004325,0.222,0.0,0.883,0.689,0.204,0.411,3.03,0,train
002281,15,2,0,15,1,11,1,6.969,25.371,0.03,0.071561,0.622,0.068,0.117,0.713,0.615,0.679,2.35,0,train
002282,9,7,9,0,7,1,0,8.252,13.504,0.01,0.029002,0.148,0.0,0.767,0.79,0.223,0.806,2.8,1,train
002283,3,1,2,1,0,0,0,24.762,31.176,0.02,0.008319,0.111,0.0,0.883,0.786,0.161,0.562,1.55,0,train
002284,2,1,0,2,0,0,0,28.359,39.874,3.35,0.022831,0.0,0.0,1.0,0.85,0.068,0.398,1.86,0,train
002285,8,3,3,5,1,4,0,21.808,36.618,0.28,0.007812,0.417,0.0,0.65,0.635,0.357,0.57,3.01,0,validation
002286,4,1,0,4,0,0,1,11.307,55.423,0.3,0.020514,0.167,0.223,0.305,0.857,0.447,0.602,2.33,0,train
002287,1,1,1,0,1,0,0,9.488,9.488,3.12,0.023187,0.0,0.0,1.0,0.95,0.023,0.674,0.33,1,train
002288,6,0,3,3,0,2,1,14.294,26.718,8.37,0.022712,0.222,0.065,0.513,0.758,0.377,0.661,2.74,0,test
002289,8,2,8,0,2,2,0,9.067,24.503,1.25,0.017321,0.375,0.0,0.65,0.702,0.327,0.762,2.16,1,train
002290,8,5,0,8,4,2,1,4.899,21.205,0.58,0.111001,0.333,0.119,0.149,0.807,0.555,0.64,1.57,1,train
002291,3,2,0,3,0,1,0,34.71,52.187,0.1,0.003486,0.222,0.0,0.767,0.65,0.286,0.504,2.02,0,test
002292,4,2,0,4,0,0,0,28.191,42.139,0.86,0.011309,0.167,0.0,0.883,0.767,0.169,0.419,1.87,0,train
002293,11,2,0,9,1,1,1,15.608,36.458,0.1,0.022028,0.273,0.085,0.045,0.667,0.675,0.626,1.56,0,test
002294,6,3,2,4,3,2,1,3.217,16.328,1.12,0.070886,0.333,0.167,0.117,0.816,0.568,0.8,2.64,1,train
002295,14,4,0,13,1,3,1,8.947,32.71,0.5,0.11454,0.262,0.064,0.182,0.786,0.546,0.574,1.93,1,test
002296,3,0,1,2,0,1,0,24.882,35.114,8.31,0.006463,0.333,0.0,0.767,0.702,0.263,0.554,2.95,0,train
002297,3,1,0,3,0,0,0,33.76,42.277,0.84,0.005793,0.0,0.0,1.0,0.821,0.08,0.477,1.57,0,train
002298,2,1,0,2,0,0,0,35.7,52.931,1.71,0.003995,0.0,0.0,1.0,0.811,0.085,0.362,1.76,0,test
002299,1,0,1,0,0,0,0,10.437,10.437,5.84,0.032303,0.333,0.0,0.883,0.861,0.127,0.677,2.51,0,validation
002300,4,4,0,4,2,0,1,4.153,25.301,2.63,0.103902,0.083,0.245,0.246,0.895,0.462,0.661,2.29,1,test
002301,6,2,1,4,2,0,1,16.302,26.802,0.56,0.012301,0.167,0.148,0.305,0.83,0.459,0.631,2.89,1,validation
002302,5,5,0,5,2,2,0,13.595,27.943,0.04,0.034569,0.267,0.0,0.767,0.761,0.236,0.541,1.78,1,train
002303,8,6,0,8,4,3,1,5.364,27.444,0.24,0.251061,0.292,0.11,0.195,0.805,0.531,0.632,2.05,1,validation
002304,2,1,0,2,0,0,1,40.341,48.192,0.27,0.011777,0.167,0.32,0.467,0.703,0.427,0.459,1.55,0,train
002305,8,1,0,8,0,4,0,19.977,31.583,0.18,0.022256,0.375,0.0,0.767,0.728,0.251,0.53,2.15,0,test
002306,6,6,0,5,3,4,0,12.124,30.197,2.66,0.060224,0.444,0.0,0.767,0.769,0.232,0.555,1.81,1,test
002307,4,0,1,3,0,1,0,24.717,33.53,5.95,0.021794,0.25,0.0,0.767,0.702,0.262,0.509,2.19,0,validation
002308,7,0,1,6,0,0,0,31.9,49.613,12.49,0.0164,0.238,0.04,0.701,0.748,0.278,0.447,2.94,0,validation
002309,6,1,1,5,1,0,1,12.805,26.953,0.18,0.273688,0.0,0.148,0.421,0.932,0.349,0.599,2.27,0,validation
002310,1,0,1,0,0,0,0,11.831,11.831,7.3,0.02022,0.0,0.08,0.948,0.937,0.057,0.648,0.78,0,train
002311,6,1,0,6,0,0,1,25.153,44.994,0.8,0.025157,0.167,0.065,0.63,0.784,0.301,0.536,2.25,0,train
002312,3,0,0,3,0,1,1,16.668,19.556,6.75,0.036056,0.444,0.29,0.085,0.662,0.656,0.572,1.06,0,test
002313,6,2,0,6,0,3,0,18.329,35.151,0.54,0.034217,0.333,0.025,0.669,0.736,0.301,0.47,2.36,0,train
002314,11,1,0,10,0,3,0,10.023,30.796,0.68,0.088052,0.333,0.0,0.767,0.78,0.227,0.513,1.57,0,validation
002315,12,7,11,1,6,3,0,8.744,13.575,1.26,0.021358,0.222,0.0,0.767,0.787,0.224,0.757,2.73,1,test
002316,2,1,0,1,1,0,0,7.151,15.981,2.24,0.122734,0.0,0.075,0.902,0.962,0.071,0.472,2.13,0,train
002317,17,4,1,16,2,11,1,7.635,24.67,0.5,0.122436,0.569,0.038,0.383,0.71,0.47,0.642,2.4,1,validation
002318,13,1,0,13,1,5,0,7.819,30.747,0.33,0.141541,0.385,0.007,0.708,0.792,0.254,0.579,2.01,0,test
002319,3,1,0,3,0,0,0,20.739,45.202,2.09,0.018246,0.0,0.0,1.0,0.89,0.049,0.442,2.0,0,test
002320,2,2,1,1,1,1,1,4.666,23.934,1.4,0.1291,0.5,0.265,0.305,0.725,0.506,0.857,2.16,1,train
002321,1,0,0,1,0,0,0,20.031,20.031,8.93,0.027447,0.333,0.0,0.883,0.811,0.149,0.473,0.52,0,train
002322,11,2,2,9,0,2,0,11.46,42.931,0.98,0.053293,0.273,0.024,0.598,0.773,0.324,0.602,3.09,0,train
002323,1,0,0,1,0,0,0,33.228,33.228,8.28,0.007928,0.333,0.0,0.883,0.741,0.181,0.385,2.94,0,test
002324,1,0,1,0,0,0,0,8.43,8.43,3.71,0.037494,0.333,0.0,0.883,0.872,0.122,0.69,2.51,0,validation
002325,3,1,0,3,0,0,0,65.41,70.747,2.52,0.004474,0.111,0.0,0.883,0.57,0.257,0.325,1.58,0,validation
002326,6,1,0,6,0,1,1,34.834,45.366,0.51,0.013412,0.389,0.058,0.423,0.566,0.513,0.484,2.28,0,train
002327,4,2,3,1,1,0,0,17.731,25.017,1.53,0.00436,0.083,0.0,0.883,0.823,0.144,0.609,1.99,1,test
002328,6,2,0,6,1,1,0,13.683,31.063,2.49,0.047804,0.222,0.0,0.767,0.761,0.236,0.489,2.51,0,validation
002329,1,1,0,1,0,0,0,46.815,46.815,2.05,0.001608,0.0,0.0,1.0,0.752,0.112,0.346,1.68,0,train
002330,2,2,0,2,0,0,0,26.461,38.632,2.73,0.007971,0.0,0.0,1.0,0.86,0.063,0.439,1.66,0,train
002331,8,0,0,7,0,5,1,19.192,33.919,5.8,0.018495,0.458,0.13,0.182,0.648,0.608,0.501,2.74,0,train
002332,7,0,0,7,0,3,0,8.728,25.044,3.52,0.135293,0.381,0.004,0.747,0.787,0.235,0.551,1.96,0,train
002333,11,1,0,11,0,3,0,8.384,39.793,0.12,0.135342,0.333,0.006,0.721,0.789,0.248,0.553,1.84,0,validation
002334,1,1,1,0,1,0,0,9.329,9.329,2.7,0.021423,0.0,0.0,1.0,0.951,0.022,0.694,0.28,1,train
002335,5,0,0,5,0,0,0,21.323,43.762,6.83,0.027798,0.067,0.0,0.883,0.804,0.152,0.438,2.03,0,test
002336,3,2,0,3,0,1,0,41.394,55.73,0.4,0.00146,0.222,0.0,0.767,0.614,0.302,0.475,1.58,0,train
002337,2,1,0,2,0,0,0,25.981,49.285,0.14,0.020652,0.0,0.0,1.0,0.862,0.062,0.434,2.2,0,train
002338,7,4,0,7,3,2,0,7.701,20.497,3.06,0.167285,0.381,0.009,0.728,0.793,0.243,0.539,2.06,1,train
002339,12,7,5,7,4,4,1,4.234,27.856,0.49,0.339063,0.25,0.083,0.117,0.811,0.571,0.673,2.21,1,train
002340,9,0,0,9,0,5,2,7.546,22.805,3.8,0.145889,0.481,0.107,0.325,0.71,0.502,0.614,3.08,0,test
002341,11,1,0,10,0,1,1,10.815,31.779,1.66,0.030711,0.212,0.085,0.162,0.776,0.562,0.582,1.58,0,train
002342,2,1,1,1,1,0,1,8.457,11.598,2.43,0.052571,0.0,0.345,0.552,0.955,0.267,0.713,0.85,1,train
002343,1,0,0,1,0,0,0,52.073,52.073,4.92,0.001397,0.0,0.0,1.0,0.724,0.124,0.28,1.66,0,train
002344,9,1,0,8,1,3,1,12.961,21.625,2.85,0.064357,0.296,0.088,0.357,0.681,0.497,0.525,2.77,0,validation
002345,9,5,1,7,4,3,2,5.137,23.714,2.2,0.163536,0.259,0.183,0.188,0.806,0.534,0.635,2.95,1,validation
002346,4,2,0,4,1,1,0,24.408,35.212,1.16,0.007406,0.167,0.0,0.767,0.704,0.261,0.524,1.99,0,train
002347,3,2,0,3,0,0,0,34.408,52.576,1.12,0.003471,0.111,0.0,0.883,0.735,0.184,0.459,2.0,0,train
002348,3,2,1,2,2,1,1,5.162,14.854,1.63,0.110597,0.222,0.12,0.533,0.806,0.344,0.759,2.94,1,validation
002349,13,1,0,13,0,5,0,7.708,35.39,0.14,0.14295,0.385,0.018,0.611,0.793,0.307,0.548,1.83,0,test
002350,4,3,0,4,2,0,1,11.984,24.645,1.53,0.0586,0.167,0.135,0.532,0.853,0.323,0.57,1.72,0,test
002351,2,0,2,0,0,0,0,24.229,27.853,6.32,0.002312,0.0,0.0,1.0,0.872,0.058,0.558,1.95,0,validation
002352,5,0,0,5,0,0,0,22.565,44.872,6.72,0.023228,0.067,0.0,0.883,0.797,0.155,0.43,2.0,0,test
002353,3,1,0,3,0,0,0,25.136,37.784,2.69,0.017641,0.0,0.0,1.0,0.867,0.06,0.412,2.15,0,train
002354,1,0,0,1,0,0,0,48.793,48.793,7.19,0.002965,0.333,0.0,0.883,0.658,0.218,0.307,2.98,0,train
002355,2,0,0,2,0,0,0,21.504,23.248,5.79,0.021633,0.333,0.0,0.883,0.803,0.153,0.463,2.06,0,train
002356,3,1,0,3,0,0,0,26.061,43.459,0.32,0.01925,0.222,0.0,0.883,0.779,0.164,0.433,1.89,0,train
002357,12,4,1,11,1,8,2,8.582,24.394,0.02,0.110767,0.5,0.155,0.202,0.705,0.572,0.607,2.86,1,train
002358,2,0,0,2,0,0,0,23.416,29.599,3.65,0.008306,0.167,0.0,0.883,0.793,0.157,0.424,1.74,0,train
002359,4,0,0,4,0,0,0,14.655,30.778,3.74,0.030936,0.167,0.0,0.883,0.839,0.137,0.482,1.85,0,validation
002360,1,1,1,0,1,0,0,8.25,8.25,3.48,0.030805,0.0,0.0,1.0,0.956,0.02,0.666,0.41,1,train
002361,4,3,0,4,3,0,0,8.13,13.374,1.67,0.12121,0.167,0.0,0.883,0.874,0.121,0.586,2.8,1,train
002362,9,5,8,1,5,1,1,4.06,14.419,0.39,0.098887,0.074,0.094,0.214,0.812,0.517,0.808,2.22,1,train
002363,1,0,0,1,0,0,0,46.277,46.277,10.63,0.004074,0.0,0.0,1.0,0.755,0.11,0.28,2.29,0,test
002364,5,0,0,5,0,0,0,25.097,47.097,6.52,0.016788,0.067,0.0,0.883,0.784,0.161,0.413,1.96,0,train
002365,2,0,0,2,0,0,0,14.219,25.07,4.06,0.04623,0.167,0.0,0.883,0.841,0.136,0.485,3.07,0,validation
002366,6,3,0,6,2,2,1,5.228,26.606,1.78,0.124541,0.389,0.143,0.091,0.722,0.625,0.635,2.96,1,test
002367,10,7,1,8,4,2,1,3.342,27.033,0.78,0.316761,0.2,0.1,0.117,0.816,0.569,0.655,2.74,1,train
002368,3,0,0,3,0,1,0,11.1,18.278,3.54,0.072138,0.333,0.0,0.767,0.775,0.23,0.525,1.93,0,train
002369,3,3,3,0,3,0,0,20.685,21.13,1.97,0.003898,0.0,0.0,1.0,0.89,0.049,0.648,1.55,1,train
002370,2,1,0,2,0,0,0,24.636,48.484,1.8,0.010664,0.0,0.0,1.0,0.87,0.059,0.416,1.9,0,train
002371,7,3,0,7,1,1,1,6.299,34.446,1.23,0.049763,0.19,0.14,0.13,0.8,0.569,0.616,2.25,0,train
002372,6,2,0,5,0,2,0,11.195,25.41,0.3,0.058501,0.333,0.0,0.767,0.774,0.23,0.55,2.84,0,test
002373,4,1,0,4,0,2,0,12.556,28.899,1.28,0.044764,0.417,0.0,0.767,0.767,0.233,0.55,2.96,0,train
002374,2,1,0,2,0,0,0,39.124,51.066,3.24,0.002375,0.167,0.0,0.883,0.71,0.195,0.331,1.54,0,train
002375,14,7,1,13,3,9,0,10.408,24.406,0.18,0.077417,0.548,0.0,0.65,0.695,0.33,0.671,2.86,1,train
002376,4,0,0,4,0,0,0,9.864,25.825,3.65,0.102765,0.25,0.0,0.883,0.864,0.125,0.514,1.95,0,train
002377,4,1,0,4,0,0,0,25.883,41.47,0.4,0.010135,0.167,0.0,0.883,0.78,0.163,0.549,2.06,0,train
002378,9,9,0,9,7,2,2,3.728,20.767,2.75,0.128747,0.259,0.231,0.117,0.814,0.57,0.666,2.4,1,train
002379,6,6,6,0,4,0,1,4.928,19.405,1.36,0.105376,0.056,0.118,0.441,0.891,0.357,0.766,2.14,1,test
002380,11,2,0,10,1,7,1,9.009,25.381,2.52,0.112948,0.515,0.085,0.143,0.702,0.605,0.587,3.02,0,train
002381,6,2,0,6,1,2,1,8.735,32.914,2.14,0.195752,0.278,0.158,0.149,0.787,0.564,0.589,2.16,1,validation
002382,4,2,0,4,1,1,0,14.993,23.558,1.47,0.028069,0.167,0.0,0.767,0.754,0.239,0.49,1.79,0,train
002383,5,5,0,5,5,1,2,3.135,10.273,2.23,0.107954,0.267,0.4,0.117,0.817,0.568,0.678,2.44,1,validation
002384,7,3,1,5,2,1,0,7.759,23.501,2.3,0.126914,0.143,0.003,0.754,0.792,0.229,0.614,2.9,1,validation
002385,10,5,0,10,3,4,1,4.736,26.314,3.1,0.130867,0.433,0.095,0.149,0.808,0.554,0.666,2.77,1,train
002386,8,5,8,0,5,1,0,6.268,13.302,0.29,0.076012,0.125,0.02,0.663,0.8,0.275,0.76,3.05,1,validation
002387,7,1,0,6,0,0,1,5.452,26.562,0.53,0.239892,0.19,0.139,0.259,0.888,0.458,0.545,1.57,0,train
002388,8,1,1,7,0,0,0,16.1,37.373,0.23,0.017331,0.083,0.0,0.883,0.831,0.14,0.561,2.23,0,train
002389,9,0,0,9,0,5,2,9.263,19.767,4.52,0.097975,0.556,0.227,0.039,0.701,0.663,0.603,2.78,0,train
002390,2,0,0,2,0,0,0,24.14,41.169,7.67,0.018858,0.167,0.0,0.883,0.789,0.159,0.419,3.01,0,test
002391,3,0,1,2,0,2,0,16.276,33.994,6.05,0.184251,0.667,0.07,0.514,0.664,0.419,0.691,2.01,0,train
002392,8,3,0,8,2,3,0,8.83,31.31,0.06,0.189116,0.292,0.016,0.682,0.787,0.271,0.621,1.8,1,train
002393,8,6,7,1,4,0,0,8.423,19.327,0.88,0.086912,0.083,0.0,0.883,0.872,0.122,0.671,2.32,1,train
002394,4,1,0,4,0,0,0,42.792,49.233,2.95,0.009629,0.167,0.0,0.883,0.69,0.204,0.32,2.03,0,train
002395,9,1,0,9,1,3,0,7.021,36.968,0.09,0.099945,0.37,0.036,0.455,0.713,0.429,0.689,2.93,1,test
002396,1,0,0,1,0,0,0,8.902,8.902,3.58,0.133398,0.0,0.03,0.981,0.953,0.032,0.523,1.98,0,train
002397,7,1,0,5,0,1,0,9.486,31.6,0.92,0.292212,0.19,0.036,0.604,0.783,0.315,0.537,1.57,0,train
002398,8,0,0,8,0,5,1,8.868,19.106,4.32,0.141585,0.458,0.092,0.312,0.703,0.512,0.576,2.97,0,train
002399,14,5,1,13,2,9,1,3.8,26.304,2.39,0.106704,0.452,0.073,0.007,0.73,0.668,0.667,2.8,1,test
002400,7,0,3,3,0,2,1,12.134,25.146,7.79,0.047335,0.286,0.091,0.234,0.686,0.563,0.579,2.74,0,train
002401,2,1,0,2,1,1,0,11.614,18.782,3.48,0.050494,0.333,0.0,0.767,0.772,0.231,0.503,1.8,1,validation
002402,2,1,2,0,1,0,0,6.811,8.985,0.38,0.037068,0.0,0.0,1.0,0.964,0.016,0.817,1.61,1,test
002403,2,1,1,1,1,0,1,8.384,11.586,1.03,0.053673,0.0,0.345,0.552,0.956,0.267,0.777,0.85,1,train
002404,9,4,3,6,2,1,2,2.856,30.001,2.49,0.122143,0.111,0.186,0.117,0.818,0.568,0.68,2.66,1,train
002405,10,7,3,7,4,6,2,3.92,18.706,1.9,0.1653,0.433,0.16,0.143,0.813,0.556,0.706,2.23,1,validation
002406,5,0,0,5,0,1,0,14.694,26.887,5.68,0.045488,0.267,0.0,0.767,0.756,0.238,0.509,2.34,0,train
002407,9,1,0,9,1,1,4,4.113,24.067,3.43,0.114208,0.296,0.364,0.0,0.728,0.672,0.636,3.08,1,train
002408,1,1,1,0,1,0,0,9.465,9.465,2.99,0.017328,0.0,0.0,1.0,0.95,0.023,0.68,2.68,1,train
002409,13,3,0,12,1,0,3,16.032,24.89,0.24,0.060973,0.154,0.149,0.389,0.832,0.412,0.616,2.29,0,test
002410,4,3,4,0,3,1,0,5.461,6.62,0.22,0.042109,0.25,0.065,0.514,0.721,0.393,0.82,3.06,1,train
002411,1,0,0,1,0,0,0,18.59,18.59,3.74,0.013752,0.0,0.0,1.0,0.902,0.044,0.456,1.8,0,test
002412,4,0,0,4,0,1,2,6.294,15.941,4.06,0.109006,0.333,0.372,0.072,0.717,0.638,0.63,2.24,0,train
002413,10,4,0,10,3,4,0,7.907,23.717,0.97,0.128192,0.333,0.005,0.734,0.791,0.24,0.545,2.63,1,train
002414,11,8,0,11,3,2,1,7.527,30.237,0.83,0.119249,0.273,0.06,0.338,0.793,0.457,0.583,2.17,1,train
002415,6,2,0,6,2,1,0,7.366,18.679,1.53,0.214659,0.167,0.037,0.624,0.794,0.3,0.557,2.02,1,train
002416,9,2,1,8,2,1,3,6.746,19.545,0.96,0.171181,0.222,0.266,0.162,0.798,0.552,0.602,3.02,0,test
002417,1,0,0,1,0,0,0,66.752,66.752,3.69,0.000762,0.0,0.0,1.0,0.647,0.159,0.28,1.63,0,train
002418,6,2,3,3,1,0,0,10.536,24.1,2.62,0.034251,0.167,0.0,0.883,0.861,0.127,0.673,1.94,1,train
002419,9,3,0,9,3,3,2,6.176,20.937,0.5,0.160695,0.444,0.136,0.123,0.717,0.609,0.674,2.22,1,train
002420,4,1,1,3,0,0,0,16.316,37.587,0.26,0.032914,0.167,0.0,0.883,0.83,0.141,0.611,2.15,0,test
002421,3,0,0,3,0,1,1,19.309,22.005,7.83,0.025371,0.444,0.27,0.123,0.648,0.641,0.553,1.11,0,validation
002422,7,3,1,6,1,0,1,4.518,32.676,0.63,0.120042,0.095,0.14,0.246,0.893,0.463,0.642,2.24,1,train
002423,5,3,0,5,2,2,0,13.41,33.195,0.18,0.023819,0.333,0.0,0.767,0.762,0.235,0.536,2.88,0,train
002424,3,1,3,0,1,1,0,8.281,13.753,0.15,0.051704,0.333,0.0,0.767,0.789,0.223,0.845,0.5,1,train
002425,2,1,0,2,0,0,0,41.022,83.917,0.45,0.002046,0.0,0.0,1.0,0.783,0.098,0.446,1.67,0,validation
002426,1,0,0,1,0,0,0,42.185,42.185,13.31,0.005713,0.333,0.0,0.883,0.693,0.202,0.325,2.47,0,test
002427,6,2,0,6,0,0,0,17.295,46.355,2.16,0.042923,0.167,0.0,0.883,0.825,0.143,0.465,2.44,0,validation
002428,3,2,0,3,1,1,1,4.856,31.353,0.16,0.102845,0.333,0.327,0.013,0.724,0.667,0.626,2.39,0,validation
002429,1,0,0,1,0,0,0,14.213,14.213,6.5,0.060469,0.0,0.0,1.0,0.925,0.034,0.485,0.29,0,validation
002430,1,0,0,1,0,0,0,36.523,36.523,10.99,0.004739,0.0,0.0,1.0,0.807,0.087,0.337,1.84,0,train
002431,1,1,0,1,0,0,0,25.062,25.062,2.57,0.005013,0.0,0.0,1.0,0.867,0.06,0.455,1.59,0,train
002432,3,0,0,3,0,0,0,24.525,43.02,3.53,0.035023,0.0,0.0,1.0,0.87,0.058,0.416,1.98,0,validation
002433,7,2,0,7,0,1,1,6.207,27.507,0.97,0.104362,0.19,0.136,0.149,0.8,0.558,0.615,2.43,0,train
002434,2,0,0,2,0,1,0,26.939,32.6,15.95,0.01881,0.5,0.015,0.631,0.607,0.38,0.483,2.21,0,train
002435,11,8,1,10,5,4,1,5.622,27.246,0.43,0.181429,0.364,0.063,0.318,0.804,0.463,0.696,2.07,1,train
002436,5,2,0,4,1,1,0,22.984,50.348,0.44,0.006687,0.267,0.0,0.767,0.712,0.258,0.567,1.88,0,train
002437,5,4,0,5,2,0,1,4.84,26.245,0.13,0.145332,0.0,0.176,0.428,0.974,0.326,0.657,1.72,1,validation
002438,3,1,0,2,0,0,0,11.051,34.731,2.66,0.05981,0.0,0.0,1.0,0.941,0.026,0.506,1.79,0,train
002439,4,4,0,4,2,0,0,10.239,21.965,2.19,0.099548,0.0,0.0,1.0,0.946,0.024,0.538,1.95,1,train
002440,11,9,11,0,9,0,0,6.248,14.712,0.17,0.059136,0.091,0.004,0.857,0.884,0.131,0.794,2.75,1,train
002441,13,1,0,13,0,2,0,11.373,36.58,1.9,0.074901,0.333,0.0,0.767,0.773,0.23,0.504,2.21,0,validation
002442,3,1,0,3,0,0,0,16.922,24.893,2.81,0.042031,0.0,0.033,0.935,0.91,0.076,0.475,2.58,0,test
002443,5,1,0,5,1,0,1,6.813,15.799,2.64,0.116376,0.067,0.198,0.24,0.881,0.472,0.614,2.48,1,train
002444,9,4,1,8,2,5,0,14.182,27.352,0.55,0.054688,0.519,0.0,0.65,0.675,0.339,0.562,2.42,1,train
002445,3,0,0,3,0,2,1,7.478,11.982,4.84,0.128548,0.667,0.2,0.26,0.71,0.537,0.658,0.79,0,test
002446,7,1,0,7,0,3,0,13.938,26.701,2.23,0.047012,0.429,0.0,0.767,0.76,0.237,0.51,2.9,0,train
002447,1,1,0,1,0,0,0,56.143,56.143,0.57,0.000893,0.0,0.0,1.0,0.703,0.134,0.414,1.57,0,train
002448,5,2,0,5,0,1,0,10.248,29.861,2.2,0.086794,0.2,0.0,0.767,0.779,0.228,0.512,2.68,0,train
